id,license,file_name,height,width,date_captured,extra,file_path
68,1,cl6e0dypj000qgk55gndm8q3o_6_SWIR_jpg.rf.68ab662c1d9a2de15cc87c7e50dd33ea.jpg,860,1200,2025-09-14T12:06:19+00:00,{'name': 'cl6e0dypj000qgk55gndm8q3o_6_SWIR.jpg'},data/images/cl6e0dypj000qgk55gndm8q3o_6_SWIR_jpg.rf.68ab662c1d9a2de15cc87c7e50dd33ea.jpg
69,1,cl6b5dfkd003fl455d1yufkce_2_FALSE_COLOR_jpg.rf.d4fff2ca1272f4fb2f0c9cb2ef9a4e41.jpg,860,1200,2025-09-14T12:06:19+00:00,{'name': 'cl6b5dfkd003fl455d1yufkce_2_FALSE_COLOR.jpg'},data/images/cl6b5dfkd003fl455d1yufkce_2_FALSE_COLOR_jpg.rf.d4fff2ca1272f4fb2f0c9cb2ef9a4e41.jpg
70,1,cl6kfpnu6001ac4551zdx0uev_6_SWIR_jpg.rf.34908aba60aeee70d991318c99dc9351.jpg,860,1200,2025-09-14T12:06:19+00:00,{'name': 'cl6kfpnu6001ac4551zdx0uev_6_SWIR.jpg'},data/images/cl6kfpnu6001ac4551zdx0uev_6_SWIR_jpg.rf.34908aba60aeee70d991318c99dc9351.jpg
71,1,cl6b5q3z4004ll45585wq8rtu_2_FALSE_COLOR_jpg.rf.b93360b47e1a3b5619b858e01dbaf716.jpg,860,1200,2025-09-14T12:06:19+00:00,{'name': 'cl6b5q3z4004ll45585wq8rtu_2_FALSE_COLOR.jpg'},data/images/cl6b5q3z4004ll45585wq8rtu_2_FALSE_COLOR_jpg.rf.b93360b47e1a3b5619b858e01dbaf716.jpg
72,1,cl6ojevvt004uao55432mcnea_6_SWIR_jpg.rf.ac9d8ec6cc1476f98470e302c9f8945f.jpg,860,1200,2025-09-14T12:06:19+00:00,{'name': 'cl6ojevvt004uao55432mcnea_6_SWIR.jpg'},data/images/cl6ojevvt004uao55432mcnea_6_SWIR_jpg.rf.ac9d8ec6cc1476f98470e302c9f8945f.jpg
73,1,cl6ocun81000iao55010uhpce_4_FALSE_COLOR__URBAN_jpg.rf.5210f764454f840bc10bf80e5016cea9.jpg,860,1200,2025-09-14T12:06:19+00:00,{'name': 'cl6ocun81000iao55010uhpce_4_FALSE_COLOR__URBAN.jpg'},data/images/cl6ocun81000iao55010uhpce_4_FALSE_COLOR__URBAN_jpg.rf.5210f764454f840bc10bf80e5016cea9.jpg
74,1,cl6cgg5np00b0l455enz77l37_4_FALSE_COLOR__URBAN_jpg.rf.40cd702cc8b043289ca3fc393fabe3ef.jpg,860,1200,2025-09-14T12:06:19+00:00,{'name': 'cl6cgg5np00b0l455enz77l37_4_FALSE_COLOR__URBAN.jpg'},data/images/cl6cgg5np00b0l455enz77l37_4_FALSE_COLOR__URBAN_jpg.rf.40cd702cc8b043289ca3fc393fabe3ef.jpg
75,1,cl6oddf8p001pao558ykw6wkp_6_SWIR_jpg.rf.6c89676ddc0de9ebb1b57dd4f7eddbec.jpg,860,1200,2025-09-14T12:06:19+00:00,{'name': 'cl6oddf8p001pao558ykw6wkp_6_SWIR.jpg'},data/images/cl6oddf8p001pao558ykw6wkp_6_SWIR_jpg.rf.6c89676ddc0de9ebb1b57dd4f7eddbec.jpg
76,1,cl6ojvzs90058ao55ddizcpuh_2_FALSE_COLOR_jpg.rf.e85b48782ef781d6a141843203abbaed.jpg,860,1200,2025-09-14T12:06:19+00:00,{'name': 'cl6ojvzs90058ao55ddizcpuh_2_FALSE_COLOR.jpg'},data/images/cl6ojvzs90058ao55ddizcpuh_2_FALSE_COLOR_jpg.rf.e85b48782ef781d6a141843203abbaed.jpg
77,1,cl6cgh0lk00b3l455a01o4mrg_2_FALSE_COLOR_jpg.rf.8b38adc9c8df2b75e1b3632cd6bc6912.jpg,860,1200,2025-09-14T12:06:19+00:00,{'name': 'cl6cgh0lk00b3l455a01o4mrg_2_FALSE_COLOR.jpg'},data/images/cl6cgh0lk00b3l455a01o4mrg_2_FALSE_COLOR_jpg.rf.8b38adc9c8df2b75e1b3632cd6bc6912.jpg
78,1,cl6b6gdyh0079l4555ka0g84o_1_TRUE_COLOR_jpg.rf.1b70be6a6e92d72b441c4e5bff1f6b4d.jpg,860,1200,2025-09-14T12:06:19+00:00,{'name': 'cl6b6gdyh0079l4555ka0g84o_1_TRUE_COLOR.jpg'},data/images/cl6b6gdyh0079l4555ka0g84o_1_TRUE_COLOR_jpg.rf.1b70be6a6e92d72b441c4e5bff1f6b4d.jpg
79,1,cl6cti5zm00hrl4555pdk0ef9_2_FALSE_COLOR_jpg.rf.8a4207fdf127660cdc175b12a7fccef2.jpg,860,1200,2025-09-14T12:06:19+00:00,{'name': 'cl6cti5zm00hrl4555pdk0ef9_2_FALSE_COLOR.jpg'},data/images/cl6cti5zm00hrl4555pdk0ef9_2_FALSE_COLOR_jpg.rf.8a4207fdf127660cdc175b12a7fccef2.jpg
80,1,cl6b5sn8f004xl455a0z7eski_1_TRUE_COLOR_jpg.rf.353a0bbf38298986fe6b54d786db5530.jpg,860,1200,2025-09-14T12:06:19+00:00,{'name': 'cl6b5sn8f004xl455a0z7eski_1_TRUE_COLOR.jpg'},data/images/cl6b5sn8f004xl455a0z7eski_1_TRUE_COLOR_jpg.rf.353a0bbf38298986fe6b54d786db5530.jpg
81,1,cl6b6p96a007ql455cvrh6peg_6_SWIR_jpg.rf.c9f11f0281ee9e5699b728418acd524d.jpg,860,1200,2025-09-14T12:06:19+00:00,{'name': 'cl6b6p96a007ql455cvrh6peg_6_SWIR.jpg'},data/images/cl6b6p96a007ql455cvrh6peg_6_SWIR_jpg.rf.c9f11f0281ee9e5699b728418acd524d.jpg
82,1,cl6kgh8cf002sc4558jry9v2p_4_FALSE_COLOR__URBAN_jpg.rf.d460a1d78fabf96f7488c62264eec7c6.jpg,860,1200,2025-09-14T12:06:19+00:00,{'name': 'cl6kgh8cf002sc4558jry9v2p_4_FALSE_COLOR__URBAN.jpg'},data/images/cl6kgh8cf002sc4558jry9v2p_4_FALSE_COLOR__URBAN_jpg.rf.d460a1d78fabf96f7488c62264eec7c6.jpg
83,1,cl6chnfxe00cgl455cg8v02rb_1_TRUE_COLOR_jpg.rf.67479f96195da145753e36c2236f7c3e.jpg,860,1200,2025-09-14T12:06:19+00:00,{'name': 'cl6chnfxe00cgl455cg8v02rb_1_TRUE_COLOR.jpg'},data/images/cl6chnfxe00cgl455cg8v02rb_1_TRUE_COLOR_jpg.rf.67479f96195da145753e36c2236f7c3e.jpg
84,1,cl6b56nh5002jl4551m23gtf9_1_TRUE_COLOR_jpg.rf.7d001a91d6df1d09828ca7c97e89c58b.jpg,860,1200,2025-09-14T12:06:19+00:00,{'name': 'cl6b56nh5002jl4551m23gtf9_1_TRUE_COLOR.jpg'},data/images/cl6b56nh5002jl4551m23gtf9_1_TRUE_COLOR_jpg.rf.7d001a91d6df1d09828ca7c97e89c58b.jpg
85,1,cl6ctje2500hsl4550fuvht4f_6_SWIR_jpg.rf.e8d42e04ac021aa15617aa3ab4c4f626.jpg,860,1200,2025-09-14T12:06:19+00:00,{'name': 'cl6ctje2500hsl4550fuvht4f_6_SWIR.jpg'},data/images/cl6ctje2500hsl4550fuvht4f_6_SWIR_jpg.rf.e8d42e04ac021aa15617aa3ab4c4f626.jpg
86,1,cl6b5qhgi004ml4554fwj59ku_2_FALSE_COLOR_jpg.rf.f2becfdadd89f46560f6e995b220149f.jpg,860,1200,2025-09-14T12:06:19+00:00,{'name': 'cl6b5qhgi004ml4554fwj59ku_2_FALSE_COLOR.jpg'},data/images/cl6b5qhgi004ml4554fwj59ku_2_FALSE_COLOR_jpg.rf.f2becfdadd89f46560f6e995b220149f.jpg
87,1,cl6chmuyr00cfl455hd0u03x9_2_FALSE_COLOR_jpg.rf.94e376a122ea5e60615032bf8564067f.jpg,860,1200,2025-09-14T12:06:19+00:00,{'name': 'cl6chmuyr00cfl455hd0u03x9_2_FALSE_COLOR.jpg'},data/images/cl6chmuyr00cfl455hd0u03x9_2_FALSE_COLOR_jpg.rf.94e376a122ea5e60615032bf8564067f.jpg
88,1,cl6e0kgem0014gk55cl4692g7_6_SWIR_jpg.rf.75d367e9586bed46241148c1105975ec.jpg,860,1200,2025-09-14T12:06:19+00:00,{'name': 'cl6e0kgem0014gk55cl4692g7_6_SWIR.jpg'},data/images/cl6e0kgem0014gk55cl4692g7_6_SWIR_jpg.rf.75d367e9586bed46241148c1105975ec.jpg
89,1,cl6b75qhp0098l455giwk7bva_1_TRUE_COLOR_jpg.rf.a94ba5968034dec9b73c7dbe480dc089.jpg,860,1200,2025-09-14T12:06:19+00:00,{'name': 'cl6b75qhp0098l455giwk7bva_1_TRUE_COLOR.jpg'},data/images/cl6b75qhp0098l455giwk7bva_1_TRUE_COLOR_jpg.rf.a94ba5968034dec9b73c7dbe480dc089.jpg
90,1,cl6ctbgwv00hel455fxql5pdm_4_FALSE_COLOR__URBAN_jpg.rf.fe9130528f5da6efbe387865fd6649e9.jpg,860,1200,2025-09-14T12:06:19+00:00,{'name': 'cl6ctbgwv00hel455fxql5pdm_4_FALSE_COLOR__URBAN.jpg'},data/images/cl6ctbgwv00hel455fxql5pdm_4_FALSE_COLOR__URBAN_jpg.rf.fe9130528f5da6efbe387865fd6649e9.jpg
91,1,cl6b6xnlo008dl455ft678vcm_1_TRUE_COLOR_jpg.rf.7de7f22e4d7f43603fc77d24156c207c.jpg,860,1200,2025-09-14T12:06:19+00:00,{'name': 'cl6b6xnlo008dl455ft678vcm_1_TRUE_COLOR.jpg'},data/images/cl6b6xnlo008dl455ft678vcm_1_TRUE_COLOR_jpg.rf.7de7f22e4d7f43603fc77d24156c207c.jpg
92,1,cl6b0cqup000ql4558m8y8a8t_4_FALSE_COLOR__URBAN_jpg.rf.1c5781c5e69bc219c997c5925946f18d.jpg,860,1200,2025-09-14T12:06:19+00:00,{'name': 'cl6b0cqup000ql4558m8y8a8t_4_FALSE_COLOR__URBAN.jpg'},data/images/cl6b0cqup000ql4558m8y8a8t_4_FALSE_COLOR__URBAN_jpg.rf.1c5781c5e69bc219c997c5925946f18d.jpg
93,1,cl6b7263q008rl455cbp6ejbc_2_FALSE_COLOR_jpg.rf.1568b2fbf7b7b0778bd5ef6a743c18f8.jpg,860,1200,2025-09-14T12:06:19+00:00,{'name': 'cl6b7263q008rl455cbp6ejbc_2_FALSE_COLOR.jpg'},data/images/cl6b7263q008rl455cbp6ejbc_2_FALSE_COLOR_jpg.rf.1568b2fbf7b7b0778bd5ef6a743c18f8.jpg
94,1,cl6lsukwg001t8w556kieb72f_4_FALSE_COLOR__URBAN_jpg.rf.0500c165c71af53fe68b9b2c4daa441b.jpg,860,1200,2025-09-14T12:06:19+00:00,{'name': 'cl6lsukwg001t8w556kieb72f_4_FALSE_COLOR__URBAN.jpg'},data/images/cl6lsukwg001t8w556kieb72f_4_FALSE_COLOR__URBAN_jpg.rf.0500c165c71af53fe68b9b2c4daa441b.jpg
95,1,cl6oplsq0007fao556ul723tq_2_FALSE_COLOR_jpg.rf.94a095f4ae3f57df0997e3450c2bea9d.jpg,860,1200,2025-09-14T12:06:19+00:00,{'name': 'cl6oplsq0007fao556ul723tq_2_FALSE_COLOR.jpg'},data/images/cl6oplsq0007fao556ul723tq_2_FALSE_COLOR_jpg.rf.94a095f4ae3f57df0997e3450c2bea9d.jpg
96,1,cl6kf5xzo000gc4552qc8hhcc_2_FALSE_COLOR_jpg.rf.8fbfb16c6d86076d860904397218acd5.jpg,860,1200,2025-09-14T12:06:19+00:00,{'name': 'cl6kf5xzo000gc4552qc8hhcc_2_FALSE_COLOR.jpg'},data/images/cl6kf5xzo000gc4552qc8hhcc_2_FALSE_COLOR_jpg.rf.8fbfb16c6d86076d860904397218acd5.jpg
97,1,cl6ophgti0078ao557twhfw8d_4_FALSE_COLOR__URBAN_jpg.rf.7def477324832ea282c6fc4c29ca7ca8.jpg,860,1200,2025-09-14T12:06:19+00:00,{'name': 'cl6ophgti0078ao557twhfw8d_4_FALSE_COLOR__URBAN.jpg'},data/images/cl6ophgti0078ao557twhfw8d_4_FALSE_COLOR__URBAN_jpg.rf.7def477324832ea282c6fc4c29ca7ca8.jpg
98,1,cl6kfzb24001zc4555e770ib2_1_TRUE_COLOR_jpg.rf.3f2075aeb29d375dfccd06842e01369a.jpg,860,1200,2025-09-14T12:06:19+00:00,{'name': 'cl6kfzb24001zc4555e770ib2_1_TRUE_COLOR.jpg'},data/images/cl6kfzb24001zc4555e770ib2_1_TRUE_COLOR_jpg.rf.3f2075aeb29d375dfccd06842e01369a.jpg
99,1,cl6e1icq8001agk55c0pe3e5b_4_FALSE_COLOR__URBAN_jpg.rf.a7200e9f167ade98b5f50ee1bbebe711.jpg,860,1200,2025-09-14T12:06:19+00:00,{'name': 'cl6e1icq8001agk55c0pe3e5b_4_FALSE_COLOR__URBAN.jpg'},data/images/cl6e1icq8001agk55c0pe3e5b_4_FALSE_COLOR__URBAN_jpg.rf.a7200e9f167ade98b5f50ee1bbebe711.jpg
100,1,cl6chmuyr00cfl455hd0u03x9_1_TRUE_COLOR_jpg.rf.a4aad918213a396e717e044bfac537b9.jpg,860,1200,2025-09-14T12:06:19+00:00,{'name': 'cl6chmuyr00cfl455hd0u03x9_1_TRUE_COLOR.jpg'},data/images/cl6chmuyr00cfl455hd0u03x9_1_TRUE_COLOR_jpg.rf.a4aad918213a396e717e044bfac537b9.jpg
101,1,cl6b035dn0002l455hbmqcima_4_FALSE_COLOR__URBAN_jpg.rf.d884d31834bb767707a1616dfb807d00.jpg,860,1200,2025-09-14T12:06:19+00:00,{'name': 'cl6b035dn0002l455hbmqcima_4_FALSE_COLOR__URBAN.jpg'},data/images/cl6b035dn0002l455hbmqcima_4_FALSE_COLOR__URBAN_jpg.rf.d884d31834bb767707a1616dfb807d00.jpg
102,1,cl6oq0cpr008bao553vg485hd_1_TRUE_COLOR_jpg.rf.172a1e9f92965be21ec3ed833c68530e.jpg,860,1200,2025-09-14T12:06:19+00:00,{'name': 'cl6oq0cpr008bao553vg485hd_1_TRUE_COLOR.jpg'},data/images/cl6oq0cpr008bao553vg485hd_1_TRUE_COLOR_jpg.rf.172a1e9f92965be21ec3ed833c68530e.jpg
103,1,cl6oimia5003dao558osp4mxe_1_TRUE_COLOR_jpg.rf.f20e51ab0ee966bbec0be1bceb83e2f4.jpg,860,1200,2025-09-14T12:06:19+00:00,{'name': 'cl6oimia5003dao558osp4mxe_1_TRUE_COLOR.jpg'},data/images/cl6oimia5003dao558osp4mxe_1_TRUE_COLOR_jpg.rf.f20e51ab0ee966bbec0be1bceb83e2f4.jpg
104,1,cl6oilbwz003bao55ayyaeiti_6_SWIR_jpg.rf.55836ac19fe4201247dafafa8d8862ca.jpg,860,1200,2025-09-14T12:06:19+00:00,{'name': 'cl6oilbwz003bao55ayyaeiti_6_SWIR.jpg'},data/images/cl6oilbwz003bao55ayyaeiti_6_SWIR_jpg.rf.55836ac19fe4201247dafafa8d8862ca.jpg
105,1,cl6kgo2ff0031c455dv515gju_4_FALSE_COLOR__URBAN_jpg.rf.b2f2f53a17388b5f08885effd9a4e706.jpg,860,1200,2025-09-14T12:06:19+00:00,{'name': 'cl6kgo2ff0031c455dv515gju_4_FALSE_COLOR__URBAN.jpg'},data/images/cl6kgo2ff0031c455dv515gju_4_FALSE_COLOR__URBAN_jpg.rf.b2f2f53a17388b5f08885effd9a4e706.jpg
106,1,cl6oul0ve00axao5549vy6mom_4_FALSE_COLOR__URBAN_jpg.rf.456734966fb731d2ec99eb9959327034.jpg,860,1200,2025-09-14T12:06:19+00:00,{'name': 'cl6oul0ve00axao5549vy6mom_4_FALSE_COLOR__URBAN.jpg'},data/images/cl6oul0ve00axao5549vy6mom_4_FALSE_COLOR__URBAN_jpg.rf.456734966fb731d2ec99eb9959327034.jpg
107,1,cl6odm3oj0023ao55641s046f_2_FALSE_COLOR_jpg.rf.42e989097fe2f68f01f38c1175b8c8cc.jpg,860,1200,2025-09-14T12:06:19+00:00,{'name': 'cl6odm3oj0023ao55641s046f_2_FALSE_COLOR.jpg'},data/images/cl6odm3oj0023ao55641s046f_2_FALSE_COLOR_jpg.rf.42e989097fe2f68f01f38c1175b8c8cc.jpg
108,1,cl6e3gmqp0040gk55gklf0ka1_2_FALSE_COLOR_jpg.rf.e1d823b926ba664e4d2658c7c58b2915.jpg,860,1200,2025-09-14T12:06:19+00:00,{'name': 'cl6e3gmqp0040gk55gklf0ka1_2_FALSE_COLOR.jpg'},data/images/cl6e3gmqp0040gk55gklf0ka1_2_FALSE_COLOR_jpg.rf.e1d823b926ba664e4d2658c7c58b2915.jpg
109,1,cl6e0l3x90015gk55eki43b8w_2_FALSE_COLOR_jpg.rf.71e58f947635dad1592ddd10fa52ba62.jpg,860,1200,2025-09-14T12:06:19+00:00,{'name': 'cl6e0l3x90015gk55eki43b8w_2_FALSE_COLOR.jpg'},data/images/cl6e0l3x90015gk55eki43b8w_2_FALSE_COLOR_jpg.rf.71e58f947635dad1592ddd10fa52ba62.jpg
110,1,cl6oqlhh6008zao55gago04ul_2_FALSE_COLOR_jpg.rf.b5fb95dcd6fdd2086ada9d253bd1dc04.jpg,860,1200,2025-09-14T12:06:19+00:00,{'name': 'cl6oqlhh6008zao55gago04ul_2_FALSE_COLOR.jpg'},data/images/cl6oqlhh6008zao55gago04ul_2_FALSE_COLOR_jpg.rf.b5fb95dcd6fdd2086ada9d253bd1dc04.jpg
111,1,cl6b05bia0009l4551ymod0pi_2_FALSE_COLOR_jpg.rf.92c20d730f7ec80ca1b4a3956f62f251.jpg,860,1200,2025-09-14T12:06:19+00:00,{'name': 'cl6b05bia0009l4551ymod0pi_2_FALSE_COLOR.jpg'},data/images/cl6b05bia0009l4551ymod0pi_2_FALSE_COLOR_jpg.rf.92c20d730f7ec80ca1b4a3956f62f251.jpg
112,1,cl6op6nll006lao553d190xdf_2_FALSE_COLOR_jpg.rf.676cdbce511f842ca009b87eecc61241.jpg,860,1200,2025-09-14T12:06:19+00:00,{'name': 'cl6op6nll006lao553d190xdf_2_FALSE_COLOR.jpg'},data/images/cl6op6nll006lao553d190xdf_2_FALSE_COLOR_jpg.rf.676cdbce511f842ca009b87eecc61241.jpg
113,1,cl6kfwvz3001sc45549gxd3e2_4_FALSE_COLOR__URBAN_jpg.rf.c87a56de729075b5a63758c8411a78f0.jpg,860,1200,2025-09-14T12:06:19+00:00,{'name': 'cl6kfwvz3001sc45549gxd3e2_4_FALSE_COLOR__URBAN.jpg'},data/images/cl6kfwvz3001sc45549gxd3e2_4_FALSE_COLOR__URBAN_jpg.rf.c87a56de729075b5a63758c8411a78f0.jpg
114,1,cl6dywrm9000mhg55c48n2wtt_6_SWIR_jpg.rf.b1a38587851b623506ac63c99efc6942.jpg,860,1200,2025-09-14T12:06:19+00:00,{'name': 'cl6dywrm9000mhg55c48n2wtt_6_SWIR.jpg'},data/images/cl6dywrm9000mhg55c48n2wtt_6_SWIR_jpg.rf.b1a38587851b623506ac63c99efc6942.jpg
115,1,cl6oips2c003kao559sp4fuwd_1_TRUE_COLOR_jpg.rf.bc07d79827f17f756dd7bfad1411bda5.jpg,860,1200,2025-09-14T12:06:19+00:00,{'name': 'cl6oips2c003kao559sp4fuwd_1_TRUE_COLOR.jpg'},data/images/cl6oips2c003kao559sp4fuwd_1_TRUE_COLOR_jpg.rf.bc07d79827f17f756dd7bfad1411bda5.jpg
116,1,cl6b5phba004il45531lb6655_1_TRUE_COLOR_jpg.rf.86182cb796ffdd1d52c0540e0e05b4cc.jpg,860,1200,2025-09-14T12:06:19+00:00,{'name': 'cl6b5phba004il45531lb6655_1_TRUE_COLOR.jpg'},data/images/cl6b5phba004il45531lb6655_1_TRUE_COLOR_jpg.rf.86182cb796ffdd1d52c0540e0e05b4cc.jpg
117,1,cl6ojv5dx0056ao557rpa0ljr_2_FALSE_COLOR_jpg.rf.e62e4cd6da325f259c3e6b98c8f16dd1.jpg,860,1200,2025-09-14T12:06:19+00:00,{'name': 'cl6ojv5dx0056ao557rpa0ljr_2_FALSE_COLOR.jpg'},data/images/cl6ojv5dx0056ao557rpa0ljr_2_FALSE_COLOR_jpg.rf.e62e4cd6da325f259c3e6b98c8f16dd1.jpg
118,1,cl6e2kygp002egk55asrs2brz_1_TRUE_COLOR_jpg.rf.2a198a37785242fb6db3ef21c0ffdcad.jpg,860,1200,2025-09-14T12:06:19+00:00,{'name': 'cl6e2kygp002egk55asrs2brz_1_TRUE_COLOR.jpg'},data/images/cl6e2kygp002egk55asrs2brz_1_TRUE_COLOR_jpg.rf.2a198a37785242fb6db3ef21c0ffdcad.jpg
119,1,cl6azt6by0000go55h4io4tab_2_FALSE_COLOR_jpg.rf.7bd6bf61c42f8477a59d290789795964.jpg,860,1200,2025-09-14T12:06:19+00:00,{'name': 'cl6azt6by0000go55h4io4tab_2_FALSE_COLOR.jpg'},data/images/cl6azt6by0000go55h4io4tab_2_FALSE_COLOR_jpg.rf.7bd6bf61c42f8477a59d290789795964.jpg
120,1,cl6b66xpr006cl4556kzm7hl2_1_TRUE_COLOR_jpg.rf.a1964259e1dadaa86ebd64bd2acbbfa8.jpg,860,1200,2025-09-14T12:06:19+00:00,{'name': 'cl6b66xpr006cl4556kzm7hl2_1_TRUE_COLOR.jpg'},data/images/cl6b66xpr006cl4556kzm7hl2_1_TRUE_COLOR_jpg.rf.a1964259e1dadaa86ebd64bd2acbbfa8.jpg
121,1,cl6dypwru000chg559pvqei5w_1_TRUE_COLOR_jpg.rf.4b5d1b454cee4e4f04b8f6b281127935.jpg,860,1200,2025-09-14T12:06:19+00:00,{'name': 'cl6dypwru000chg559pvqei5w_1_TRUE_COLOR.jpg'},data/images/cl6dypwru000chg559pvqei5w_1_TRUE_COLOR_jpg.rf.4b5d1b454cee4e4f04b8f6b281127935.jpg
122,1,cl6e3enfn003sgk554uim9wo6_1_TRUE_COLOR_jpg.rf.beaf169c01f4596cb24c1c4628ef21f1.jpg,860,1200,2025-09-14T12:06:19+00:00,{'name': 'cl6e3enfn003sgk554uim9wo6_1_TRUE_COLOR.jpg'},data/images/cl6e3enfn003sgk554uim9wo6_1_TRUE_COLOR_jpg.rf.beaf169c01f4596cb24c1c4628ef21f1.jpg
123,1,cl6kfvrfp001qc45548kr4qf2_1_TRUE_COLOR_jpg.rf.1e323d4ad9dedbfeedc5e00b3aa691b5.jpg,860,1200,2025-09-14T12:06:19+00:00,{'name': 'cl6kfvrfp001qc45548kr4qf2_1_TRUE_COLOR.jpg'},data/images/cl6kfvrfp001qc45548kr4qf2_1_TRUE_COLOR_jpg.rf.1e323d4ad9dedbfeedc5e00b3aa691b5.jpg
124,1,cl6e1icq8001agk55c0pe3e5b_2_FALSE_COLOR_jpg.rf.bde105352e572fababd4882d57cd8ee3.jpg,860,1200,2025-09-14T12:06:19+00:00,{'name': 'cl6e1icq8001agk55c0pe3e5b_2_FALSE_COLOR.jpg'},data/images/cl6e1icq8001agk55c0pe3e5b_2_FALSE_COLOR_jpg.rf.bde105352e572fababd4882d57cd8ee3.jpg
125,1,cl6cgg5np00b0l455enz77l37_2_FALSE_COLOR_jpg.rf.687887aaed332f84b7c0fd77e3a1d3ef.jpg,860,1200,2025-09-14T12:06:19+00:00,{'name': 'cl6cgg5np00b0l455enz77l37_2_FALSE_COLOR.jpg'},data/images/cl6cgg5np00b0l455enz77l37_2_FALSE_COLOR_jpg.rf.687887aaed332f84b7c0fd77e3a1d3ef.jpg
126,1,cl6ou72e300a7ao55ham55bxa_1_TRUE_COLOR_jpg.rf.5fb071ea6eacd8d0b49cdf574f4cdaa6.jpg,860,1200,2025-09-14T12:06:19+00:00,{'name': 'cl6ou72e300a7ao55ham55bxa_1_TRUE_COLOR.jpg'},data/images/cl6ou72e300a7ao55ham55bxa_1_TRUE_COLOR_jpg.rf.5fb071ea6eacd8d0b49cdf574f4cdaa6.jpg
127,1,cl6ct6g9a00gzl4555brigazi_4_FALSE_COLOR__URBAN_jpg.rf.5c007df412a0da258d50d03ae471057e.jpg,860,1200,2025-09-14T12:06:19+00:00,{'name': 'cl6ct6g9a00gzl4555brigazi_4_FALSE_COLOR__URBAN.jpg'},data/images/cl6ct6g9a00gzl4555brigazi_4_FALSE_COLOR__URBAN_jpg.rf.5c007df412a0da258d50d03ae471057e.jpg
128,1,cl6kgfdjy002nc4551yk01nj6_1_TRUE_COLOR_jpg.rf.aece6769ff85659506ec8fb96b385955.jpg,860,1200,2025-09-14T12:06:19+00:00,{'name': 'cl6kgfdjy002nc4551yk01nj6_1_TRUE_COLOR.jpg'},data/images/cl6kgfdjy002nc4551yk01nj6_1_TRUE_COLOR_jpg.rf.aece6769ff85659506ec8fb96b385955.jpg
129,1,cl6kj4ybe000p8w554ytea5li_6_SWIR_jpg.rf.db9bdb5770985cc1c7452e50339d4ad4.jpg,860,1200,2025-09-14T12:06:19+00:00,{'name': 'cl6kj4ybe000p8w554ytea5li_6_SWIR.jpg'},data/images/cl6kj4ybe000p8w554ytea5li_6_SWIR_jpg.rf.db9bdb5770985cc1c7452e50339d4ad4.jpg
130,1,cl6e0c4x3000ngk55c47nhbiz_6_SWIR_jpg.rf.805c839bbcaddceea16f45bf37533000.jpg,860,1200,2025-09-14T12:06:19+00:00,{'name': 'cl6e0c4x3000ngk55c47nhbiz_6_SWIR.jpg'},data/images/cl6e0c4x3000ngk55c47nhbiz_6_SWIR_jpg.rf.805c839bbcaddceea16f45bf37533000.jpg
131,1,cl6kgnh9k0030c455dtnabosj_1_TRUE_COLOR_jpg.rf.719d4160fed64e1c0f7d077b93c408ad.jpg,860,1200,2025-09-14T12:06:19+00:00,{'name': 'cl6kgnh9k0030c455dtnabosj_1_TRUE_COLOR.jpg'},data/images/cl6kgnh9k0030c455dtnabosj_1_TRUE_COLOR_jpg.rf.719d4160fed64e1c0f7d077b93c408ad.jpg
132,1,cl6e20f48001rgk5574xt82w3_2_FALSE_COLOR_jpg.rf.24395424307134ba19fc86b6ee59b2e7.jpg,860,1200,2025-09-14T12:06:19+00:00,{'name': 'cl6e20f48001rgk5574xt82w3_2_FALSE_COLOR.jpg'},data/images/cl6e20f48001rgk5574xt82w3_2_FALSE_COLOR_jpg.rf.24395424307134ba19fc86b6ee59b2e7.jpg
133,1,cl6oqbr98008uao55hhpyg2l0_6_SWIR_jpg.rf.b1f0111172cad2728c3d6d53fe595b48.jpg,860,1200,2025-09-14T12:06:19+00:00,{'name': 'cl6oqbr98008uao55hhpyg2l0_6_SWIR.jpg'},data/images/cl6oqbr98008uao55hhpyg2l0_6_SWIR_jpg.rf.b1f0111172cad2728c3d6d53fe595b48.jpg
134,1,cl6ki7l6900048w55hs8c6nwt_4_FALSE_COLOR__URBAN_jpg.rf.56f10fce2a6ae3e42e2828903872ccf2.jpg,860,1200,2025-09-14T12:06:19+00:00,{'name': 'cl6ki7l6900048w55hs8c6nwt_4_FALSE_COLOR__URBAN.jpg'},data/images/cl6ki7l6900048w55hs8c6nwt_4_FALSE_COLOR__URBAN_jpg.rf.56f10fce2a6ae3e42e2828903872ccf2.jpg
135,1,cl6e2iu9v0027gk55e8cfax9f_2_FALSE_COLOR_jpg.rf.771e429f20da6dabceb7f68a5aa3152b.jpg,860,1200,2025-09-14T12:06:19+00:00,{'name': 'cl6e2iu9v0027gk55e8cfax9f_2_FALSE_COLOR.jpg'},data/images/cl6e2iu9v0027gk55e8cfax9f_2_FALSE_COLOR_jpg.rf.771e429f20da6dabceb7f68a5aa3152b.jpg
